blancos,desCandidatura,codDepartamento,desZona,desDistrito,desDepartamento,nulos,orden,totProg,codEleccion,desPartido,votos,codZona,codLocal,numMesa,sigPartido,codDistrito,idLista,desLocal,numLista
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,4,132,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,4,1,1,12,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,5,132,18,MOVIMIENTO SOBERANIA NACIONAL,0,1,1,12,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,6,132,18,PARTIDO VERDE PARAGUAY,1,1,1,12,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,7,132,18,MOVIMIENTO RESERVA PATRIOTICA,0,1,1,12,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,8,132,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,12,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,9,132,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,1,1,12,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,10,132,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,12,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,1,122,18,PARTIDO COLORADO,70,1,1,13,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,2,122,18,ALIANZA GANAR,38,1,1,13,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,3,122,18,PARTIDO FRENTE AMPLIO,0,1,1,13,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,4,122,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,1,1,13,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,5,122,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,13,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,6,122,18,PARTIDO VERDE PARAGUAY,4,1,1,13,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,7,122,18,MOVIMIENTO RESERVA PATRIOTICA,0,1,1,13,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,8,122,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,13,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,9,122,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,1,1,13,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,10,122,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,13,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,1,144,18,PARTIDO COLORADO,90,1,1,14,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,2,144,18,ALIANZA GANAR,37,1,1,14,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,3,144,18,PARTIDO FRENTE AMPLIO,0,1,1,14,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,4,144,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,1,1,14,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,5,144,18,MOVIMIENTO SOBERANIA NACIONAL,0,1,1,14,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,6,144,18,PARTIDO VERDE PARAGUAY,5,1,1,14,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,7,144,18,MOVIMIENTO RESERVA PATRIOTICA,1,1,1,14,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,8,144,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,2,1,1,14,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,9,144,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,1,1,14,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,10,144,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,14,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,1,141,18,PARTIDO COLORADO,91,1,1,16,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,2,141,18,ALIANZA GANAR,38,1,1,16,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,3,141,18,PARTIDO FRENTE AMPLIO,0,1,1,16,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,4,141,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,1,1,16,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,5,141,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,16,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,6,141,18,PARTIDO VERDE PARAGUAY,3,1,1,16,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,7,141,18,MOVIMIENTO RESERVA PATRIOTICA,2,1,1,16,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,8,141,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,16,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,9,141,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,2,1,1,16,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,2,10,141,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,16,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,1,61,18,PARTIDO COLORADO,9,1,1,17,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,2,61,18,ALIANZA GANAR,39,1,1,17,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,3,61,18,PARTIDO FRENTE AMPLIO,0,1,1,17,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,4,61,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,1,1,17,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,5,61,18,MOVIMIENTO SOBERANIA NACIONAL,0,1,1,17,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,6,61,18,PARTIDO VERDE PARAGUAY,3,1,1,17,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,7,61,18,MOVIMIENTO RESERVA PATRIOTICA,2,1,1,17,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,8,61,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,17,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,9,61,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,2,1,1,17,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
0,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,5,10,61,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,1,1,17,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,1,130,18,PARTIDO COLORADO,78,1,1,18,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,2,130,18,ALIANZA GANAR,33,1,1,18,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,3,130,18,PARTIDO FRENTE AMPLIO,0,1,1,18,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,4,130,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,1,1,18,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,5,130,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,18,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,6,130,18,PARTIDO VERDE PARAGUAY,3,1,1,18,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,7,130,18,MOVIMIENTO RESERVA PATRIOTICA,2,1,1,18,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,8,130,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,18,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,9,130,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,1,1,18,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,10,10,130,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,2,1,1,18,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,1,135,18,PARTIDO COLORADO,78,1,1,19,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,2,135,18,ALIANZA GANAR,37,1,1,19,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,3,135,18,PARTIDO FRENTE AMPLIO,0,1,1,19,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,4,135,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,1,1,19,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,5,135,18,MOVIMIENTO SOBERANIA NACIONAL,2,1,1,19,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,6,135,18,PARTIDO VERDE PARAGUAY,5,1,1,19,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,7,135,18,MOVIMIENTO RESERVA PATRIOTICA,1,1,1,19,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,8,135,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,19,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,9,135,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,1,1,19,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,7,10,135,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,19,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,1,137,18,PARTIDO COLORADO,78,1,1,20,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,2,137,18,ALIANZA GANAR,43,1,1,20,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,3,137,18,PARTIDO FRENTE AMPLIO,2,1,1,20,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,4,137,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,1,1,20,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,5,137,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,20,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,6,137,18,PARTIDO VERDE PARAGUAY,4,1,1,20,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,7,137,18,MOVIMIENTO RESERVA PATRIOTICA,4,1,1,20,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,8,137,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,1,1,20,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,9,137,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,1,1,20,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,10,137,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,20,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,1,150,18,PARTIDO COLORADO,91,1,1,21,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,2,150,18,ALIANZA GANAR,38,1,1,21,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,3,150,18,PARTIDO FRENTE AMPLIO,1,1,1,21,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,4,150,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,1,1,21,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,5,150,18,MOVIMIENTO SOBERANIA NACIONAL,2,1,1,21,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,6,150,18,PARTIDO VERDE PARAGUAY,6,1,1,21,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,7,150,18,MOVIMIENTO RESERVA PATRIOTICA,0,1,1,21,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,8,150,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,1,1,21,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,9,150,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,1,1,21,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
1,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,9,10,150,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,1,1,21,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,1,140,18,PARTIDO COLORADO,86,1,1,22,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,2,140,18,ALIANZA GANAR,40,1,1,22,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,3,140,18,PARTIDO FRENTE AMPLIO,0,1,1,22,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,4,140,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,1,1,22,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,5,140,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,22,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,6,140,18,PARTIDO VERDE PARAGUAY,4,1,1,22,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,7,140,18,MOVIMIENTO RESERVA PATRIOTICA,1,1,1,22,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,8,140,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,1,1,22,PSDH,0,8,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,45
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,9,140,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,1,1,22,PMPP,0,9,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,50
2,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,3,10,140,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,1,1,22,UNAMONOS,0,10,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,60
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,1,171,18,PARTIDO COLORADO,97,1,1,23,ANR,0,1,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,1
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,2,171,18,ALIANZA GANAR,54,1,1,23,GANAR,0,2,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,5
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,3,171,18,PARTIDO FRENTE AMPLIO,2,1,1,23,PFA,0,3,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,12
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,4,171,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,1,1,23,MNAP,0,4,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,15
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,5,171,18,MOVIMIENTO SOBERANIA NACIONAL,1,1,1,23,SN,0,5,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,22
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,6,171,18,PARTIDO VERDE PARAGUAY,5,1,1,23,PVP,0,6,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,23
3,PRESIDENTE DE LA REPUBLICA,0,LA ENCARNACION,ASUNCION,CAPITAL,4,7,171,18,MOVIMIENTO RESERVA PATRIOTICA,1,1,1,23,MRP,0,7,COL.EXPERIM.PARAGUAY BRASIL-FAC.FILOSOFIA,30
